time,ball-x,ball-y,ball-z,kalman-x,kalman-y,kalman-z,cam-desired-pos-x,cam-desired-pos-y,cam-desired-pos-z,cam-desired-orient-x,cam-desired-orient-y,cam-desired-orient-z,cam-desired-orient-w,cam-real-pos-x,cam-real-pos-y,cam-real-pos-z,cam-real-orient-x,cam-real-orient-y,cam-real-orient-z,cam-real-orient-w,q-real-0,q-real-1,q-real-2,q-real-3,q-real-4,q-real-5,q-real-6,q-desired-0,q-desired-1,q-desired-2,q-desired-3,q-desired-4,q-desired-5,q-desired-6,ball-kalman-error
62.2,0.0948588,0.00638151,0.532073,0.108973,-0.00608222,0.496841,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0399480792
62.4,0.0948588,0.00638151,0.532073,0.111036,-0.000916734,0.507492,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0303181749
62.6,0.0948588,0.00638151,0.532073,0.0995172,0.0122482,0.538269,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0097215821
62.8,0.0948588,0.00638151,0.532073,0.100951,0.0186214,0.551061,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0233981613
63,0.0952112,0.0418654,0.575919,0.1023,0.0246275,0.563097,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0226229964
63.2,0.0952112,0.0418654,0.575919,0.10365,0.0306396,0.575146,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0140651861
63.4,0.0952112,0.0418654,0.575919,0.105002,0.036663,0.587218,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0158301021
63.6,0.0849262,0.0673643,0.621325,0.096387,0.048356,0.586216,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0415368184
63.8,0.0849262,0.0673643,0.621325,0.0972505,0.0550213,0.597267,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.029715743
64,0.0849262,0.0673643,0.621325,0.098114,0.0616874,0.608319,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0193726947
64.2,0.0849262,0.0673643,0.621325,0.0874208,0.0743954,0.62858,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0104064606
64.4,0.0647149,0.0753305,0.660011,0.0876974,0.0817195,0.640198,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.0310091857
64.6,0.0647149,0.0753305,0.660011,0.0879903,0.0894509,0.652468,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.028249368
64.8,0.0292754,0.0902023,0.77998,0.0882857,0.097244,0.664837,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.1295751191
65,0.0292754,0.0902023,0.77998,0.0885626,0.104573,0.676463,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.120155143
65.2,0.0292754,0.0902023,0.77998,0.0665518,0.0819759,0.667164,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20031,-0.606518,-0.0923246,1.57927,-0.0635038,-0.975685,1.05102,0.119099343
65.4,0.0292754,0.0902023,0.77998,0.065746,0.0862475,0.676988,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.1093302208
65.6,0.0152692,0.0989559,0.778592,0.0410102,0.0954835,0.771806,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0268459762
65.8,0.0152692,0.0989559,0.778592,0.0390547,0.10044,0.78892,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0259734508
66,0.0152692,0.0989559,0.778592,0.0370698,0.105465,0.806282,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0358381172
66.2,0.00696212,0.119705,0.802601,0.0139853,0.104749,0.790876,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0202603706
66.4,0.00696212,0.119705,0.802601,0.0139853,0.104749,0.790876,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0202603706
66.6,0.00696212,0.119705,0.802601,0.00775955,0.113546,0.819641,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0181364488
66.8,0.00696212,0.119705,0.802601,0.00472583,0.117842,0.833672,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0312070313
67,0.00696212,0.119705,0.802601,0.00472583,0.117842,0.833672,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0312070313
67.2,-0.0124974,0.157106,0.870612,-0.00111808,0.128734,0.829574,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.051172031
67.4,-0.0124974,0.157106,0.870612,-0.0041577,0.13324,0.841128,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0388386767
67.6,-0.0124974,0.157106,0.870612,-0.0144083,0.161746,0.879143,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0098974289
67.8,-0.0124974,0.157106,0.870612,-0.017814,0.169049,0.89293,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0258649301
68,-0.0124974,0.157106,0.870612,-0.0212437,0.176402,0.90681,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.21468,-0.303959,-0.20386,1.65694,-0.0620143,-1.3593,1.13289,0.0419419669
68.2,-0.0376739,0.163897,0.93857,-0.0246372,0.183678,0.920549,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0297657513
68.4,-0.0376739,0.163897,0.93857,-0.028033,0.19096,0.934297,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0290449901
68.6,-0.0376739,0.163897,0.93857,-0.0316758,0.19876,0.94901,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0368835949
68.8,-0.075069,0.167189,0.989299,-0.0404225,0.169691,0.95183,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0510936975
69,-0.075069,0.167189,0.989299,-0.0441094,0.173476,0.964852,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0399459511
69.2,-0.075069,0.167189,0.989299,-0.0477386,0.177205,0.977678,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0313419633
69.4,-0.126641,0.18027,1.04289,-0.0513858,0.180952,0.990565,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0916608743
69.6,-0.126641,0.18027,1.04289,-0.0766154,0.1713,0.997293,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0682796307
69.8,-0.17266,0.169496,1.07864,-0.0813342,0.173632,1.0095,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.1146204512
70,-0.17266,0.169496,1.07864,-0.123569,0.184077,1.03859,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0650118016
70.2,-0.227389,0.153689,1.1446,-0.130158,0.18748,1.05176,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.1386180531
70.4,-0.227389,0.153689,1.1446,-0.136773,0.190894,1.06498,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.1262331806
70.6,-0.227389,0.153689,1.1446,-0.174017,0.174459,1.08284,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0842274355
70.8,-0.227389,0.153689,1.1446,-0.18268,0.175638,1.09702,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0688804013
71,-0.227389,0.153689,1.1446,-0.224202,0.157972,1.14118,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0063401465
71.2,-0.227389,0.153689,1.1446,-0.234068,0.156848,1.15697,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18514,0.129987,-0.193577,1.50333,0.0249831,-1.6309,1.14811,0.0144085121
71.4,-0.227389,0.153689,1.1446,-0.244218,0.155668,1.17321,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.033251523
71.6,-0.227389,0.153689,1.1446,-0.254115,0.154538,1.18906,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0518815138
71.8,-0.227389,0.153689,1.1446,-0.264064,0.153398,1.20498,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0706461939
72,-0.227389,0.153689,1.1446,-0.273932,0.152273,1.22078,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0892840876
72.2,-0.227389,0.153689,1.1446,-0.283761,0.151157,1.23652,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.107858703
72.4,-0.227389,0.153689,1.1446,-0.293578,0.150043,1.25223,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1264060676
72.6,-0.227389,0.153689,1.1446,-0.303945,0.148819,1.26882,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1459970768
72.8,-0.227389,0.153689,1.1446,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.165947827
73,-0.227389,0.153689,1.1446,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.165947827
73.2,-0.227389,0.153689,1.1446,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.165947827
73.4,-0.227389,0.153689,1.1446,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.165947827
73.6,-0.239846,-0.0625939,1.13529,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.2690028876
73.8,-0.239846,-0.0625939,1.13529,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.2690028876
74,-0.239846,-0.0625939,1.13529,-0.314504,0.147555,1.28571,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.2690028876
74.2,-0.239846,-0.0625939,1.13529,-0.324374,0.14643,1.30151,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.280116158
74.4,-0.216077,-0.060849,1.08582,-0.239846,-0.0625939,1.13529,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0549116649
74.6,-0.216077,-0.060849,1.08582,-0.239846,-0.0625939,1.13529,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0549116649
74.8,-0.199247,-0.0590726,1.03569,-0.239846,-0.0625939,1.13529,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1076143037
75,-0.199247,-0.0590726,1.03569,-0.239846,-0.0625939,1.13529,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1076143037
75.2,-0.199247,-0.0590726,1.03569,-0.239846,-0.0625939,1.13529,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1076143037
75.4,-0.199247,-0.0590726,1.03569,-0.215313,-0.060841,1.08225,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0492856693
75.6,-0.190752,-0.0493065,1.00963,-0.204102,-0.0596189,1.04056,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0352311367
75.8,-0.190752,-0.0493065,1.00963,-0.202788,-0.0594375,1.03469,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0295889516
76,-0.190752,-0.0493065,1.00963,-0.201481,-0.059257,1.02884,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0241484573
76.2,-0.190752,-0.0493065,1.00963,-0.192338,-0.0494857,1.00712,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.002974493
76.4,-0.190752,-0.0493065,1.00963,-0.190551,-0.0480653,0.999525,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0101829271
76.6,-0.190752,-0.0493065,1.00963,-0.188748,-0.0466315,0.991863,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0180786595
76.8,-0.190752,-0.0493065,1.00963,-0.187047,-0.0452795,0.984634,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0255879614
77,-0.122108,-0.0599371,0.813437,-0.185355,-0.0439334,0.977437,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1765001457
77.2,-0.122108,-0.0599371,0.813437,-0.183654,-0.0425813,0.970208,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1693111938
77.4,-0.122108,-0.0599371,0.813437,-0.181945,-0.0412224,0.962943,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1621195565
77.6,-0.122108,-0.0599371,0.813437,-0.180228,-0.0398565,0.95564,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1549285581
77.8,-0.122108,-0.0599371,0.813437,-0.124065,-0.0608866,0.807651,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0061813587
78,-0.122108,-0.0599371,0.813437,-0.119966,-0.0615338,0.790866,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0227285648
78.2,-0.122108,-0.0599371,0.813437,-0.115569,-0.0622368,0.772837,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0411874634
78.4,-0.122108,-0.0599371,0.813437,-0.111154,-0.0629431,0.754733,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0597928572
